name,description,price,stock,image_url
Product 1902,This is the description for product 1902.,660.22,25,https://example.com/images/product_1902.jpg
Product 1903,This is the description for product 1903.,417.98,7,https://example.com/images/product_1903.jpg
Product 1904,This is the description for product 1904.,754.47,86,https://example.com/images/product_1904.jpg
Product 1905,This is the description for product 1905.,787.77,32,https://example.com/images/product_1905.jpg
Product 1906,This is the description for product 1906.,343.29,12,https://example.com/images/product_1906.jpg
Product 1907,This is the description for product 1907.,143.29,22,https://example.com/images/product_1907.jpg
Product 1908,This is the description for product 1908.,851.62,87,https://example.com/images/product_1908.jpg
Product 1909,This is the description for product 1909.,766.8,51,https://example.com/images/product_1909.jpg
Product 1910,This is the description for product 1910.,968.7,36,https://example.com/images/product_1910.jpg
Product 1911,This is the description for product 1911.,272.53,2,https://example.com/images/product_1911.jpg
Product 1912,This is the description for product 1912.,811.88,29,https://example.com/images/product_1912.jpg
Product 1913,This is the description for product 1913.,180.37,8,https://example.com/images/product_1913.jpg
Product 1914,This is the description for product 1914.,412.83,29,https://example.com/images/product_1914.jpg
Product 1915,This is the description for product 1915.,825.97,34,https://example.com/images/product_1915.jpg
Product 1916,This is the description for product 1916.,980.64,10,https://example.com/images/product_1916.jpg
Product 1917,This is the description for product 1917.,644.59,95,https://example.com/images/product_1917.jpg
Product 1918,This is the description for product 1918.,491.25,88,https://example.com/images/product_1918.jpg
Product 1919,This is the description for product 1919.,107.49,21,https://example.com/images/product_1919.jpg
Product 1920,This is the description for product 1920.,977.2,44,https://example.com/images/product_1920.jpg
Product 1921,This is the description for product 1921.,646.33,6,https://example.com/images/product_1921.jpg
Product 1922,This is the description for product 1922.,804.11,38,https://example.com/images/product_1922.jpg
Product 1923,This is the description for product 1923.,868.59,24,https://example.com/images/product_1923.jpg
Product 1924,This is the description for product 1924.,693.13,59,https://example.com/images/product_1924.jpg
Product 1925,This is the description for product 1925.,964.84,30,https://example.com/images/product_1925.jpg
Product 1926,This is the description for product 1926.,817.87,54,https://example.com/images/product_1926.jpg
Product 1927,This is the description for product 1927.,525.34,61,https://example.com/images/product_1927.jpg
Product 1928,This is the description for product 1928.,503.29,66,https://example.com/images/product_1928.jpg
Product 1929,This is the description for product 1929.,976.98,24,https://example.com/images/product_1929.jpg
Product 1930,This is the description for product 1930.,197.31,67,https://example.com/images/product_1930.jpg
Product 1931,This is the description for product 1931.,653.83,81,https://example.com/images/product_1931.jpg
Product 1932,This is the description for product 1932.,584.26,52,https://example.com/images/product_1932.jpg
Product 1933,This is the description for product 1933.,364.71,20,https://example.com/images/product_1933.jpg
Product 1934,This is the description for product 1934.,600.16,35,https://example.com/images/product_1934.jpg
Product 1935,This is the description for product 1935.,147.11,18,https://example.com/images/product_1935.jpg
Product 1936,This is the description for product 1936.,693.48,1,https://example.com/images/product_1936.jpg
Product 1937,This is the description for product 1937.,185.77,46,https://example.com/images/product_1937.jpg
Product 1938,This is the description for product 1938.,664.9,23,https://example.com/images/product_1938.jpg
Product 1939,This is the description for product 1939.,834.96,95,https://example.com/images/product_1939.jpg
Product 1940,This is the description for product 1940.,745.54,14,https://example.com/images/product_1940.jpg
Product 1941,This is the description for product 1941.,892.65,99,https://example.com/images/product_1941.jpg
Product 1942,This is the description for product 1942.,502.88,28,https://example.com/images/product_1942.jpg
Product 1943,This is the description for product 1943.,445.41,13,https://example.com/images/product_1943.jpg
Product 1944,This is the description for product 1944.,812.97,11,https://example.com/images/product_1944.jpg
Product 1945,This is the description for product 1945.,252.99,37,https://example.com/images/product_1945.jpg
Product 1946,This is the description for product 1946.,364.35,17,https://example.com/images/product_1946.jpg
Product 1947,This is the description for product 1947.,637.45,60,https://example.com/images/product_1947.jpg
Product 1948,This is the description for product 1948.,210.57,74,https://example.com/images/product_1948.jpg
Product 1949,This is the description for product 1949.,26.8,51,https://example.com/images/product_1949.jpg
Product 1950,This is the description for product 1950.,452.4,11,https://example.com/images/product_1950.jpg
Product 1951,This is the description for product 1951.,462.19,26,https://example.com/images/product_1951.jpg
Product 1952,This is the description for product 1952.,184.65,88,https://example.com/images/product_1952.jpg
Product 1953,This is the description for product 1953.,531.28,3,https://example.com/images/product_1953.jpg
Product 1954,This is the description for product 1954.,619.68,20,https://example.com/images/product_1954.jpg
Product 1955,This is the description for product 1955.,960.6,28,https://example.com/images/product_1955.jpg
Product 1956,This is the description for product 1956.,664.31,38,https://example.com/images/product_1956.jpg
Product 1957,This is the description for product 1957.,472.05,64,https://example.com/images/product_1957.jpg
Product 1958,This is the description for product 1958.,737.65,8,https://example.com/images/product_1958.jpg
Product 1959,This is the description for product 1959.,886.67,20,https://example.com/images/product_1959.jpg
Product 1960,This is the description for product 1960.,305.58,90,https://example.com/images/product_1960.jpg
Product 1961,This is the description for product 1961.,705.6,7,https://example.com/images/product_1961.jpg
Product 1962,This is the description for product 1962.,296.34,8,https://example.com/images/product_1962.jpg
Product 1963,This is the description for product 1963.,121.38,98,https://example.com/images/product_1963.jpg
Product 1964,This is the description for product 1964.,568.34,11,https://example.com/images/product_1964.jpg
Product 1965,This is the description for product 1965.,76.76,91,https://example.com/images/product_1965.jpg
Product 1966,This is the description for product 1966.,126.38,63,https://example.com/images/product_1966.jpg
